latitude,longitude,acq_date,frp,confidence,instrument
27.908168706513756,76.90930346078856,2026-09-12,14.663079426194868,h,VIIRS_SNPP_NRT
27.932294290180895,76.46362215017399,2026-09-12,32.29257245189571,h,VIIRS_SNPP_NRT
29.222901419350535,73.55372140448577,2026-09-12,5.617905157183717,h,VIIRS_SNPP_NRT
31.43518155316057,76.71646723683716,2026-09-12,2.4540365779342803,h,VIIRS_SNPP_NRT
31.676810911642143,74.71875243059542,2026-09-12,11.97092918841237,h,VIIRS_SNPP_NRT
31.815334532588743,75.72868836049997,2026-09-12,34.702031793719605,h,VIIRS_SNPP_NRT
30.126435972299095,76.94443573211257,2026-09-12,4.799200695441325,h,VIIRS_SNPP_NRT
31.937823079397113,75.87528693579875,2026-09-12,18.786835683690022,h,VIIRS_SNPP_NRT
30.411207992236207,74.61393410198752,2026-09-12,7.8332323431124316,h,VIIRS_SNPP_NRT
28.636050075044313,74.18824431913254,2026-09-12,23.145685064135687,h,VIIRS_SNPP_NRT
32.12548035054504,73.757285072634,2026-09-12,22.61467458072417,h,VIIRS_SNPP_NRT
32.38634177402559,74.66439858728995,2026-09-12,25.985953307342736,h,VIIRS_SNPP_NRT
28.97285919048915,76.52986198238992,2026-09-12,9.889001336613852,h,VIIRS_SNPP_NRT
27.59065266544559,76.53309521787224,2026-09-12,4.088170534296797,h,VIIRS_SNPP_NRT
31.326981423360603,75.50791393791964,2026-09-12,6.194786521564558,h,VIIRS_SNPP_NRT
32.420438966221184,75.45914947657158,2026-09-12,3.8568419792931934,h,VIIRS_SNPP_NRT
31.874429945676816,76.59705972195852,2026-09-12,2.017097751060079,h,VIIRS_SNPP_NRT
30.922540433889964,76.44769525501934,2026-09-12,7.2501977480279916,h,VIIRS_SNPP_NRT
29.03707721580001,74.54168690454422,2026-09-12,12.469616656013947,h,VIIRS_SNPP_NRT
31.19239016042718,74.70735502068301,2026-09-12,13.913074495079128,h,VIIRS_SNPP_NRT
28.237425482170032,75.193381610804,2026-09-12,9.495387957025422,h,VIIRS_SNPP_NRT
28.664818461226442,75.85284070310668,2026-09-12,11.481638044310632,h,VIIRS_SNPP_NRT
28.409323002216016,77.28264533609119,2026-09-12,5.590073602261248,h,VIIRS_SNPP_NRT
31.999943787948578,73.59525527263122,2026-09-12,2.07339558127525,h,VIIRS_SNPP_NRT
30.274198374337622,76.90992451028086,2026-09-12,12.185269888373265,h,VIIRS_SNPP_NRT
28.770487343829313,74.74692574948634,2026-09-12,11.866141641029527,h,VIIRS_SNPP_NRT
32.38370358860239,73.86964268345166,2026-09-12,17.111972892704777,h,VIIRS_SNPP_NRT
29.982926988744403,74.51160600039219,2026-09-12,4.503660655655708,h,VIIRS_SNPP_NRT
28.628211951255203,76.04018173052101,2026-09-12,7.911782886376353,h,VIIRS_SNPP_NRT
29.555366767003772,73.93676140526587,2026-09-12,4.369661105613891,h,VIIRS_SNPP_NRT
31.968854553475172,76.75194936917283,2026-09-12,2.8873812944594923,h,VIIRS_SNPP_NRT
32.0504661080582,74.52101876819924,2026-09-12,2.087777264795185,h,VIIRS_SNPP_NRT
30.131761662690298,73.74310072646226,2026-09-12,9.791391658742025,h,VIIRS_SNPP_NRT
31.950453024068366,77.3634595317766,2026-09-12,17.660746883656387,h,VIIRS_SNPP_NRT
31.53806323058376,75.85106435954457,2026-09-12,4.318172727344614,h,VIIRS_SNPP_NRT
28.688472082918747,75.75955090683713,2026-09-12,15.197545930322352,h,VIIRS_SNPP_NRT
28.921236177829595,77.33664057183401,2026-09-12,27.753043953030634,h,VIIRS_SNPP_NRT
27.72869984073886,74.85995617356211,2026-09-12,37.10478454735553,h,VIIRS_SNPP_NRT
30.691954545250482,75.40254065408402,2026-09-12,13.178221672358307,h,VIIRS_SNPP_NRT
27.62124709740848,75.0575327732386,2026-09-12,2.8551006577461204,h,VIIRS_SNPP_NRT
28.32169719746523,77.29492051257736,2026-09-12,32.034675261196654,h,VIIRS_SNPP_NRT
29.85803184487667,74.75564193447303,2026-09-12,2.274993300401302,h,VIIRS_SNPP_NRT
29.879049096393494,77.40298588701364,2026-09-12,11.631393628341495,h,VIIRS_SNPP_NRT
29.19963616757838,77.16539631987249,2026-09-12,7.792530995163267,h,VIIRS_SNPP_NRT
30.866044196653117,75.37161632696204,2026-09-12,4.98036751359218,h,VIIRS_SNPP_NRT
31.057107218177958,74.15641409072148,2026-09-12,10.086709648966147,h,VIIRS_SNPP_NRT
32.26961257169525,76.81223897693435,2026-09-12,15.08175693763107,h,VIIRS_SNPP_NRT
27.592144526764184,75.69772739159703,2026-09-12,26.203170397524396,h,VIIRS_SNPP_NRT
29.92862202060187,74.00397845974939,2026-09-12,3.882369322787209,h,VIIRS_SNPP_NRT
29.99433074427436,76.72918804692976,2026-09-12,8.585221444998922,h,VIIRS_SNPP_NRT
30.438969796198563,76.80892700922286,2026-09-12,8.523262893660096,h,VIIRS_SNPP_NRT
32.17889880304962,76.08835368486635,2026-09-12,6.9103266027995325,h,VIIRS_SNPP_NRT
28.180785658566702,77.12813819189357,2026-09-12,6.983891014466321,h,VIIRS_SNPP_NRT
29.87436849379825,74.73897067659061,2026-09-12,4.677736199876514,h,VIIRS_SNPP_NRT
31.780033165303035,74.95241033287608,2026-09-12,4.568809536218099,h,VIIRS_SNPP_NRT
27.813869003930886,75.41592625849854,2026-09-12,2.1733345560260933,h,VIIRS_SNPP_NRT
30.822339923876648,75.7673786144451,2026-09-12,6.4650154484245475,h,VIIRS_SNPP_NRT
32.21806080256453,77.06678977389093,2026-09-12,4.619657780536989,h,VIIRS_SNPP_NRT
31.358970584356683,75.12116490216826,2026-09-12,22.901274462340595,h,VIIRS_SNPP_NRT
32.43376937952511,74.43303757006154,2026-09-12,13.741131032766523,h,VIIRS_SNPP_NRT
27.591372427758124,77.31353566580982,2026-09-12,10.389907977927644,h,VIIRS_SNPP_NRT
30.30817006581097,77.083165679591,2026-09-12,22.537483341170024,h,VIIRS_SNPP_NRT
27.60911105230436,73.83220464750785,2026-09-12,9.85445871810034,h,VIIRS_SNPP_NRT
30.394004907318145,74.8208172754361,2026-09-12,22.713510316200065,h,VIIRS_SNPP_NRT
31.942145200184903,75.42280123364901,2026-09-12,2.9069011971233008,h,VIIRS_SNPP_NRT
30.272581629487327,74.88609093458413,2026-09-12,2.5627376631002594,h,VIIRS_SNPP_NRT
30.921284550041946,76.00520126704853,2026-09-12,46.68892693416352,h,VIIRS_SNPP_NRT
31.309883365507194,75.19577630727684,2026-09-12,10.217562866118376,h,VIIRS_SNPP_NRT
29.886223536702477,75.37531321835347,2026-09-12,16.8063465194535,h,VIIRS_SNPP_NRT
28.870921230559922,76.33154915815537,2026-09-12,3.792557202954287,h,VIIRS_SNPP_NRT
29.839908719672966,73.77129191412975,2026-09-12,3.9780771965905517,h,VIIRS_SNPP_NRT
30.40950666268771,74.06963845593441,2026-09-12,50.578146751596606,h,VIIRS_SNPP_NRT
30.180318664177314,76.26726503835711,2026-09-12,20.837954723319935,h,VIIRS_SNPP_NRT
29.793552611876873,77.07898679013785,2026-09-12,21.638230453244795,h,VIIRS_SNPP_NRT
30.813667081530284,75.46092228925184,2026-09-12,20.26088831971177,h,VIIRS_SNPP_NRT
30.776494327526752,76.13283732230481,2026-09-12,13.029635647157923,h,VIIRS_SNPP_NRT
30.08890728845413,76.49630123810508,2026-09-12,4.643256105170266,h,VIIRS_SNPP_NRT
28.188138094043936,75.83819253113482,2026-09-12,31.388319206103873,h,VIIRS_SNPP_NRT
29.741531693211602,74.45812648506141,2026-09-12,2.4221187524953125,h,VIIRS_SNPP_NRT
32.207429548890154,74.1342528156801,2026-09-12,35.38069678391318,h,VIIRS_SNPP_NRT
30.271089808532565,74.40874503093413,2026-09-12,10.410150439873439,h,VIIRS_SNPP_NRT
30.07150241647955,73.93832374398828,2026-09-12,18.01886420835155,h,VIIRS_SNPP_NRT
27.50904356739191,75.96207139648905,2026-09-12,5.341696056165091,h,VIIRS_SNPP_NRT
29.717880273973204,75.93890491636472,2026-09-12,4.597770604466538,h,VIIRS_SNPP_NRT
27.617365901531088,75.54618656726817,2026-09-12,7.662867172103349,h,VIIRS_SNPP_NRT
27.7813180960131,76.21483824428766,2026-09-12,5.865036928316934,h,VIIRS_SNPP_NRT
31.863094989081098,74.89666565874482,2026-09-12,17.33706013676873,h,VIIRS_SNPP_NRT
29.785230165615403,75.28066433817517,2026-09-12,19.53125378172617,h,VIIRS_SNPP_NRT
31.03839358706381,76.63260144317331,2026-09-12,5.393483245988987,h,VIIRS_SNPP_NRT
28.079084370414908,76.62766226164035,2026-09-12,17.601721029247138,h,VIIRS_SNPP_NRT
30.310837639941965,73.88799738251413,2026-09-12,6.857688113260524,h,VIIRS_SNPP_NRT
32.1695630478866,73.52171469428187,2026-09-12,18.04579660122994,h,VIIRS_SNPP_NRT
28.071911084205567,75.33422314390172,2026-09-12,8.05859157896769,h,VIIRS_SNPP_NRT
29.01974212340895,74.53591397436213,2026-09-12,8.858395829185355,h,VIIRS_SNPP_NRT
32.142057409243,74.47739984096073,2026-09-12,13.102003157530024,h,VIIRS_SNPP_NRT
30.12397501039687,76.57422806010997,2026-09-12,7.543022849780477,h,VIIRS_SNPP_NRT
31.798217238211755,76.3592174756119,2026-09-12,10.20088026041502,h,VIIRS_SNPP_NRT
32.38127345282205,75.75430389577556,2026-09-12,36.49233234589591,h,VIIRS_SNPP_NRT
28.683913623140594,76.7989988496536,2026-09-12,11.81779237155891,h,VIIRS_SNPP_NRT
28.742387449812448,75.23077769500891,2026-09-12,11.413833430117126,h,VIIRS_SNPP_NRT
32.25506892184115,76.02793982218054,2026-09-12,6.297610660625353,h,VIIRS_SNPP_NRT
30.80729136149547,75.50518248854884,2026-09-12,9.19486218338903,h,VIIRS_SNPP_NRT
29.543643056536506,74.53001293292601,2026-09-12,3.7685342347008666,h,VIIRS_SNPP_NRT
30.580594464904436,75.10907101911722,2026-09-12,13.92517336768969,h,VIIRS_SNPP_NRT
28.152851310646327,73.56709439480461,2026-09-12,8.635485665224412,h,VIIRS_SNPP_NRT
30.017938753755413,75.0608777431516,2026-09-12,4.005031209737972,h,VIIRS_SNPP_NRT
28.59817363605735,73.77503496017391,2026-09-12,9.789412048890867,h,VIIRS_SNPP_NRT
28.651678794536828,74.01875621155743,2026-09-12,10.070591077232688,h,VIIRS_SNPP_NRT
29.660810644506295,76.24031218741649,2026-09-12,4.584063291596404,h,VIIRS_SNPP_NRT
29.808350459733756,76.42183321451708,2026-09-12,12.501803164310457,h,VIIRS_SNPP_NRT
31.510887849403407,74.07891910042638,2026-09-12,6.508321769176004,h,VIIRS_SNPP_NRT
29.833290968266446,77.32901089743287,2026-09-12,17.727123876538915,h,VIIRS_SNPP_NRT
29.169669349635107,75.89641823454407,2026-09-12,6.040282518035161,h,VIIRS_SNPP_NRT
30.560161349231656,76.46083412319852,2026-09-12,18.367901964652834,h,VIIRS_SNPP_NRT
28.76169550508784,74.52849021774439,2026-09-12,6.368191889506137,h,VIIRS_SNPP_NRT
30.386802333759874,77.41221168525904,2026-09-12,2.688704388587225,h,VIIRS_SNPP_NRT
30.20404888654081,75.81193804953469,2026-09-12,56.252076226289425,h,VIIRS_SNPP_NRT
29.7738906348322,76.16137760374409,2026-09-12,22.914370801104454,h,VIIRS_SNPP_NRT
28.626813491252424,77.15269838455981,2026-09-12,10.687485419464531,h,VIIRS_SNPP_NRT
27.671043490002724,75.6764815054591,2026-09-12,2.4430624980187687,h,VIIRS_SNPP_NRT
31.287071521909052,74.70716986586687,2026-09-12,9.028441086702763,h,VIIRS_SNPP_NRT
32.17358727359937,77.07891681256378,2026-09-12,10.739098070946776,h,VIIRS_SNPP_NRT
31.01032983279459,73.79022127913592,2026-09-12,8.787234854737436,h,VIIRS_SNPP_NRT
31.023101446268257,76.96306998661021,2026-09-12,40.762691139972496,h,VIIRS_SNPP_NRT
31.11421826475101,74.44690638503859,2026-09-12,39.15910384563547,h,VIIRS_SNPP_NRT
28.419926135224397,77.19879273802691,2026-09-12,11.350818344267774,h,VIIRS_SNPP_NRT
27.825984477362862,76.9858182030202,2026-09-12,2.793240552804637,h,VIIRS_SNPP_NRT
30.672792670460424,75.95686905856306,2026-09-12,10.125217380934398,h,VIIRS_SNPP_NRT
32.203341694408046,75.16004534791077,2026-09-12,15.775728673819586,h,VIIRS_SNPP_NRT
29.899452074481086,76.7159057895515,2026-09-12,10.478922497215013,h,VIIRS_SNPP_NRT
29.34574175105139,76.5122173046059,2026-09-12,13.811465185655797,h,VIIRS_SNPP_NRT
32.121569075750806,75.31712899290194,2026-09-12,2.0635569444882322,h,VIIRS_SNPP_NRT
31.21679225279365,76.20029986623824,2026-09-12,2.403751022671814,h,VIIRS_SNPP_NRT
31.53685240848855,76.62654769471051,2026-09-12,4.053232071815499,h,VIIRS_SNPP_NRT
27.54186485918648,75.72205119058077,2026-09-12,6.522127621828177,h,VIIRS_SNPP_NRT
31.676545196292345,77.1361302842425,2026-09-12,6.691272601173242,h,VIIRS_SNPP_NRT
31.899898182108867,76.50613322523627,2026-09-12,20.764168343083508,h,VIIRS_SNPP_NRT
28.598985838670743,75.67346238356373,2026-09-12,2.073113153291169,h,VIIRS_SNPP_NRT
31.275330130285557,74.98843628708954,2026-09-12,5.802227234344582,h,VIIRS_SNPP_NRT
30.514308852415844,77.07672746260256,2026-09-12,2.4609193580981112,h,VIIRS_SNPP_NRT
32.09477054786477,76.26718601361863,2026-09-12,4.880948856685409,h,VIIRS_SNPP_NRT
28.840827106791583,74.62974785239994,2026-09-12,5.581016132287974,h,VIIRS_SNPP_NRT
29.254278593889865,77.01448815049717,2026-09-12,3.2498539924368464,h,VIIRS_SNPP_NRT
29.226826120380533,76.01930391273571,2026-09-12,7.775976460508061,h,VIIRS_SNPP_NRT
28.929701793451,74.58372720925198,2026-09-12,16.246079109826745,h,VIIRS_SNPP_NRT
30.66296995085096,75.37594612475233,2026-09-12,3.703581461033732,h,VIIRS_SNPP_NRT
29.258898058394333,77.48231991881912,2026-09-12,7.385055366995144,h,VIIRS_SNPP_NRT
30.034845281990314,76.33734841141884,2026-09-12,16.32600529884153,h,VIIRS_SNPP_NRT
30.14895480489398,75.63120025436548,2026-09-12,2.3310494876056014,h,VIIRS_SNPP_NRT
27.971289340591873,73.78498093353706,2026-09-12,41.488000310469495,h,VIIRS_SNPP_NRT
31.62610861217409,75.8558249199618,2026-09-12,6.706319486261426,h,VIIRS_SNPP_NRT
28.786225838973042,76.09417806324306,2026-09-12,12.997264478335072,h,VIIRS_SNPP_NRT
29.11180407616612,76.29344884866352,2026-09-12,12.194391574830114,h,VIIRS_SNPP_NRT
30.61626322856462,76.63316341659258,2026-09-12,6.711061196469558,h,VIIRS_SNPP_NRT
30.049766068478807,74.01608266404006,2026-09-12,7.3130856073147505,h,VIIRS_SNPP_NRT
29.494189723710864,76.50105243913548,2026-09-12,2.145586505270401,h,VIIRS_SNPP_NRT
27.801204393204728,76.82084876484068,2026-09-12,12.277272962255505,h,VIIRS_SNPP_NRT
28.961159592977314,75.22669567804861,2026-09-12,19.64166607003522,h,VIIRS_SNPP_NRT
32.00542399472499,75.38445503940396,2026-09-12,5.010003756396953,h,VIIRS_SNPP_NRT
29.68506235637429,73.77661985326682,2026-09-12,6.208321797426445,h,VIIRS_SNPP_NRT
